Tussenstand_prediction,id,text
N,327830159220690945,Richting Nijmegen voor #bata13 met oa @Xava88.
N,327831244312289281,Zojuist op na nijmegen voor de #batavierenrace
N,327832295765590016,Zijn er Bata-lopers die wel wat energie kunnen gebruiken?  #MonsterEnergy komt naar je toe! #Batavierenrace #Bata13 http://t.co/iouibpnFFF
N,327832777774997505,"Route guide,check. Raincoat,check. Headlamp,check. @batavierenrace, here I come! http://t.co/MjK03sam4x"
Y,327832779444334592,Met @gijsvofoto naar start van de 41e @Batavierenrace in Nijmegen. Straks weer een update op website @UTNieuws ! #batavierenrace
N,327834226319835136,"Jadi, tim kami itu namanya team twintig (tim no.20), karena tahun ini adalah tahun ke 20 keikutsertaan fakultas kami di #Batavierenrace"
N,327834712204795904,Welkom bij de Batavierenrace!
N,327834824549220352,#Batavierenrace adalah ajang lari relay tahunan sejauh 175 km dr nijmegen-enschede yg terdiri dr 25 etape.
N,327835168217903106,Dimulai dr jam 12 mlm sampe ke jam 6 sore dikemudiam hari nya. Jarak yg ditempuh masing2 pelari mulai dari 4-10km. #Batavierenrace
N,327835341748850689,H @Jvreeman en @gijsvofoto! Veel plezier straks in Nijmegen bij de start van #bata2013!
N,327836769443803136,Artinya 25 pelari harus berlari dan bersepeda di antara 25 etape tersebut. #Batavierenrace
N,327836859864596481,RT @Jvreeman: Met @gijsvofoto naar start van de 41e @Batavierenrace in Nijmegen. Straks weer een update op website @UTNieuws ! #batavierenr
N,327836862226001922,"Nog 4,5 uur tot de start van de #batavierenrace. Nog even nagenieten van vorig jaar? Lees #WP26 van de 40e bata via: http://t.co/vhyUIaE7mZ"
N,327837107622146049,"Pelari yg menunggu atau sdh dpt giliran, di angkut pake bis oleh tim leader ke relay point selanjutnya. #Batavierenrace"
N,327837180460421120,Onderweg naar Nijmegen voor de #Batavierenrace met de nachtploeg van IDN. Rond 1.30 uur aan de beurt voor 10 km. Wordt weer gezellig!
N,327837183606128641,"RT @Gem_OIJ: Morgen komt #Batavierenrace, grootste studenten estafetteloop vd wereld, door OIJ. Herstart #DRUIndustriepark #Ulft, wisselpun"
N,327837307312939008,Husband vertrekt zo richting Nijmegen voor de Batavierenrace naar UTwente
N,327837502394220544,"Rute bis pengangkut juga ga sembarangan, hrs mengikuti rute yg ada dan mengikuti praturan2 lain seperti cara parkir dsb. #Batavierenrace"
N,327837953554542592,"Diantara etape2 tsb, ada etape plg berat, dimana relay point nya di hutan lindung, dan g boleh ada bis pengangkut. #Batavierenrace"
N,327838234161868800,"Di relay point tsb, pelari harus pindah jadi pesepeda dan sebaliknya. Masing2 menempuh jarak lebih dari 10K #Batavierenrace"
N,327838614497161216,"Dan etape terakhir (7,1K) dari centrum Enschede ke Univ.Twente. Pelari tdk blh didampingi pesepeda,krn akn ada 350 pelari. #Batavierenrace"
N,327840599988375553,"O nee, toch weer op weg naar Nijmegen, met nog spierpijn en in mijn achterhoofd zo'n stemmetje wat schreeuwt: ""WAAROM?!?"" #batavierenrace"
N,327842877562568705,Onderweg naar Nijmegen :-D #batavierenrace
N,327843952394911745,"RT @Batavierenrace: Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
N,327846737224032257,@JoeyvanMaanen ik heb al eens meegelopen. #ochtendploeg! Met #onweer erbij! Nu mag jij! #batavierenrace
N,327848225241436160,Zo laatste dingen voorbereiden. Straks ploegleiders bespreking en dan gaat het los.. #batavierenrace
N,327848425775308800,Voor het eerst naar de @Batavierenrace zonder medewerkerstrui. Gek. Maar gelukkig nu vanwege een mooie samenwerking met de @eugames2014.
N,327848607602573312,"RT @Batavierenrace: Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
N,327849639472680960,Team Antilopen is er weer klaar voor! #Batavierenrace http://t.co/RwsVusJ0qt
N,327850611817197568,@RJMAKOM: Jaaa! De 1e startgroep van @DEMCON gaat bijna richting Nijmegen!! Mijn wekker staat om 02.15 uur..#batavierenrace #zinan!Succes!
N,327850643568087042,Ben benieuwd welke bekenden ik vanavond nog tegenkom #sportcafe bij start #Batavierenrace Misschien @Rob_Vaessen ?
N,327851612074803200,Uiteraard ben ik vanavond weer in het Sportcafe te vinden @avanlooijengoed ! Voor de elfde keer bij de start van de @batavierenrace.
N,327851806992498690,Treinen naar Enschede. Gezellig 5 dagen bij Elise op bezoek:) met natuurlijk de Batavierenrace!
N,327852995998007296,geweldige foto #uitretweet #batavierenrace #uttwente alle lopers toi toi toi http://t.co/x5MTWlxLQ4
N,327854486070652928,#Bata13 mijn eten is klaar het lopen kan beginnen! #vgsn http://t.co/t39ZpJ3MuV
Y,327855107825860608,"danku, vooral dat feest komt.goed  ;-) @mdasselaar  @Batavierenrace"
N,327855362860544000,@Batavierenrace welke # gebruiken jullie voor de 41e batavierenrace? #bata2013?
N,327855500211408896,"Iedereen bij de #BATA13, veel plezier en uithoudingsvermogen gewenst. @ru_nijmegen"
N,327855682890117120,"RT @ONP_Nijmegen: Iedereen bij de #BATA13, veel plezier en uithoudingsvermogen gewenst."
N,327856172604473344,@NTMPhoto Kom jij ook nog foto's maken vanavond #batavierenrace ? Drinken we een biertje op mijn kosten.
N,327856294671298560,Morgenvroeg geen #WWEFM bij #TVEFM i.v.m. Batavierenrace. Zaterdag 4 mei van 08-10 uur zijn we er weer met Wakker Worden Enschede. FM 105.1
N,327856673341460480,De training voor zondag 28 april is verplaatst naar de velden van vv Rigtersbleek i.v.m. de Batavierenrace op de UT.
N,327856887414542338,"Slapen, wekker op 02.45 om mee te doen aan de #Batavierenrace!"
N,327857238410686464,Dit weekend voor het eerst meelopen met de Batavierenrace. Ik ben benieuwd!
N,327857611410116610,De 41ste editie van de Batavierenrace gaat vannacht om 00.00 uur van start. UT Nieuws is erbij en brengt updates... http://t.co/gsqIDyOw3u
N,327858766357856256,foto van vorig jaar #batavierenrace http://t.co/BO2Lri5KUV
N,327859789579317250,"Kan je #bataradio nog niet beluisteren op je #batavierenrace app, dan moet je 'm updaten!"
N,327860244250230784,"@jasparov Werk ze nog. Moet zelf ook weer op pad, Batavierenrace...."
N,327860320624320512,"Morgen derde #Batavierenrace! 7,6 kilometer door de Twentse jungle. #locoyolo #hardloopswag #gucci #enschedegangstercity"
N,327860663902937089,Aangekomen in Nijmegen voor de start van de @batavierenrace. #GoTeamHabeDabeDebbeDoe
N,327861422136627200,Succes en veel plezier!!@bassie54: Aangekomen in Nijmegen voor de start van de @batavierenrace. #GoTeamHabeDabeDebbeDoe
N,327861654551412736,http://t.co/YbxkiCGcws we zijn er weer bij! @batavierenrace nog rustig in het Sportcafe. Verheug me nu alweer op feestje in Twente!
N,327862314609033218,Aangekomen in nijmegen nu ff 3 uur wachten voor te start #batavierenrace http://t.co/g8DqaX5hXe
N,327862414961958913,Nu is het dan eindelijk zo ver! #bataradio is live! Beluister ons via de #batavierenrace app en vanaf 10 uur bij TV Enschede FM: 105.1 FM
N,327863366766972928,@Jvreeman @gijsvofoto @batavierenrace @utnieuws heel veel plezier
N,327863549777027072,"Aangekomen in Enschede, slaapmatje laten liggen in de trein, vannacht om 4 uur opstaan en dan hop hop 5 km rennen! #batavierenrace"
N,327863998542409732,Over luttele uren begint de #Batavierenrace in Nijmegen! #bata4life
N,327864157514907650,De nachtgroep is onderweg naar Nijmegen! We zijn er klaar voor! #batavierenrace #buitengewoonnoordoostpolder
N,327864560096792576,Vanavond slapen bij 'Huub's party centrum'. Morgen om 4.45 met de bus naar Ulft voor de #Batavierenrace
N,327865250126901248,Op weg naar #Nijmegen voor de #Batavierenrace! #SNOTrunninteam
N,327866140724453376,"Bata 2013, ploegleider van ploeg 270, wie kan ik nog meer tegenkomen vandaag? #batavierenrace #bata2013"
N,327866308412706816,"Helaas moet ik DWDDUniversity missen, maar ik doe wel mee met de Batavierenrace - duizenden studenten die hardlopen zonder reden."
N,327866400020508672,"RT @ConcepTTwente: Voor iedereen die meeloopt met de Batavierenrace: veel succes! En dan in het bijzonder natuurlijk nr. 112: zet 'm op, Be"
N,327867786070204416,Op naar Nijmegen voor de #Batavierenrace ik start om 0.00 :-) #zinin
N,327868309284462593,"RT @aacatletiek: Morgen doen diverse AAC'ers mee aan de @Batavierenrace. @pietdereuver @BjornVen, Oskar"
N,327868576050593793,People are setting up the camps around campus. The @batavierenrace is about to begin in few hours. @ http://t.co/f0ld5W7au5
N,327869318488530944,Meldkamer in Enschede ook operationeel @Batavierenrace http://t.co/p4Ln890QSF
Y,327870008745152512,"Icie, WS, Ciabata en eBart zijn ook al weer een hele tijd actief om de 41e @Batavierenrace goed te laten verlopen http://t.co/uceF9VU7zg"
N,327871304621510657,The event flag with our @utwente_en flag via @Batavierenrace:  http://t.co/TbTMl08maI
N,327871976477700097,@Loekie94 Na de finish van de Batavierenrace volgt het grootste studentenfeest van de Benelux..zijn er 13.000 studenten die uit hun dak gaan
N,327872151745085441,Batavierenrace bijna van start. Buitengewoonnop voor plek 50! #zinin! #fb
N,327872222482022400,Op weg naar #Nijmegen voor de #Batavierenrace! #SNOTrunningteam
N,327873008616222720,RT @BITatUT: Participating in the #batavierenrace ? Download the #batabusjestracker and win some nice prizes! http://t.co/90Z9H3LDJ4
N,327873458258194432,#Batavierenrace Met zo'n 8500 deelnemende studenten is het de grootste estafetteloop ter wereld. #utwente
N,327873744565587969,"Mag al los in de tweede etappe vannacht rond 00.30 uur, afzien! #batavierenrace #aclo #hardloperszijndoodlopers"
N,327874023927201792,"Gezellige drukte, zo 's avonds laat in Nijmegen ;-) #batavierenrace"
N,327874396372992000,RT @HinkeBarry: #Batavierenrace Met zo'n 8500 deelnemende studenten is het de grootste estafetteloop ter wereld. #utwente
N,327874718399082498,"Over 2 uur is het zover, dan klinkt het startschot van de Batavierenrace. Het grootste studentenevenement van... http://t.co/bLRSpWPtjV"
N,327875897535381504,Aha. #batavierenrace. Daarom was het zo druk in de trein naar #Twente!
N,327876043446841344,"Poging tot slapen, over 4 uur gaat de wekker alweer want we moeten echt ziek vroeg weg voor de #batavierenrace"
N,327879557266952193,Succes @harmenhoek bij de #batavierenrace De temperatuur is een stuk lager dus jij nog sneller dan begin van deze week?
N,327880832775753728,@K_tje succes/plezier/sterkte #batavierenrace
N,327882627212275712,Vannacht lopen 2 kanjers van ons de Batavierenrace. Nogmaals heel veel plezier!
N,327882761568391168,RT @AnkeWiegmans: Aha. #batavierenrace. Daarom was het zo druk in de trein naar #Twente!
Y,327882798897692672,Leuk sfeertje hier in Sportcentrum Nijmegen. Overal feestende of slapende studenten. 41e @batavierenrace begint bijna.
N,327882838986878978,@hanneschmeits batavierenrace
Y,327882858368749568,"De A-team bus waarmee ik deze nacht team Daedalus de batavierenrace doorsleep, met sportstand op de automaat! http://t.co/3kQKbW6cqu"
N,327883126674190336,"'t KAG is helemaal klaar voor de Batavierenrace, voor deze lopers en fietsers veel succes gewenst! http://t.co/l4NEd4ECaN"
N,327883917661175811,Start van de Batavierenrace (@ Universitair Sportcentrum w/ 5 others) http://t.co/p41bXY95pk
N,327884754433241089,Batavierenrace 2013!! http://t.co/stVBeIz4gY
N,327885507445014528,"Zometeen lopen bij de #Batavierenrace! Daarna direct naar huis; feest sla ik dit jaar over, morgen ng leukere dingen! :D #Bata"
N,327885528240357376,Batavierenrace http://t.co/Va3nMgSHiX
N,327885616169754625,Nieuw artikel: Batavierenrace op punt van beginnen http://t.co/NdvkbjBP5q
N,327886059222491136,@Batavierenrace we zijn er klaar voor met @SNOTRunningteam
N,327886092542046209,De laatste ploegleider instructies en dan is het aftellen tot de start van de #batavierenrace
N,327886658806624258,"Verslagje uit Nijmegen, vlak voor start #Batavierenrace. Lopers @utsaxionteam liggen te slapen in t Sportcentrum. http://t.co/qwtJjchFOA"
N,327887998563778561,http://t.co/0ZVGcR4HhG batavieren toi toi toi!!! http://t.co/6EEOPd3AKn
N,327889976182312962,RT @UTNieuws: Nieuw artikel: Batavierenrace op punt van beginnen http://t.co/NdvkbjBP5q
N,327892285704503297,"#Batavierenrace, Demos is erbij! Lekker inpilzen in de #vestingbar dus!"
N,327893591462649858,Overwinningen in #batavierenrace van '95 en '97 horen tot hoogtepunten mijn atletiek-loopbaan #tartantrappers
N,327893612832620545,RT @UTNieuws: Nieuw artikel: Batavierenrace op punt van beginnen http://t.co/NdvkbjBP5q
N,327893777102540800,Pijnlijke enkel tijdens lopen #Batavierenrace? Verstuikt? Koelen! Zoek #EHBO http://t.co/GblZ31gwhT
N,327893895130263556,RT @HinkeBarry: #Batavierenrace Met zo'n 8500 deelnemende studenten is het de grootste estafetteloop ter wereld. #utwente
N,327894373259943937,RT @HinkeBarry: #Batavierenrace Met zo'n 8500 deelnemende studenten is het de grootste estafetteloop ter wereld. #utwente
N,327895472297627648,Mooi evenement!  RT @HinkeBarry: #Batavierenrace Met zo'n 8500 deelnemende studenten is het de grootste estafetteloop ter wereld. #utwente
N,327895781384282113,De 41ste #Batavierenrace - volg hem live via @bataradio bij #Enschede FM - luister live mee: http://t.co/YLLxtrgKwP #tvefm #bataradio #bata
N,327896017871720448,Batavierenrace staat op het punt van beginnen.. pfuu om daar te mogen werken mis ik nu al!!
N,327896286386847745,"Verdorie, @ESMGQuadrivium doet weer mee met de #Batavierenrace en ik ben er niet bij.. Dacht dat ik het niet zou missen."
N,327896288584679425,In Nijmegen wachtend op de start van de Batavierenrace. Met de kikkers helemaal in too het groen van Aeolus! http://t.co/W5Jwvopvdy
N,327896517157457920,Morgen vroeg uit de veren om de Batavierenrace door Ulft te zien komen met herstart op @DRU_IP Succes aan alle deelnemers &amp; #enjoy!
N,327897609316491264,"Gezellig nog even drankjes gedaan na afloop! Nu richting huis, want morgenmiddag wacht de Batavierenrace :)"
N,327897636625580032,"Klaarmaken voor de #batavierenrace wij zijn er klaar voor, stressennnn! Komop ru/han team! Komop bow nijmegen!"
N,327898065509957633,#batavierenrace nijmegen #bata lekker ontspannen sfeer
N,327899077129940993,Ik sta de hele nacht tussen de zwetende en lopende studenten! Nu in episch centum Nijmegen. Luister mee! #bataradio #batavierenrace
N,327900954374586369,"Helaas ben ik er door blessure niet bij, maar veel succes aan team Sigma! #Bata #Batavierenrace #Bataradio"
N,327902011813154816,"Als je moe bent van de Batavierenrace (aanmoedigen), moet je naar @CafeNDRGRND gaan. Prima plek om even te gaan feesten na zo'n race."
N,327904986468065283,En de #batavierenrace #nijmegen #enschede gaat van start met 350 teams in de strijd tegen kanker #kwf #bata4life ! http://t.co/p6U0aGHmYy
N,327905144794652672,@Maarten908  Zet 'm op vannacht bij de #Batavierenrace :)
N,327905232132648962,#bata #batavierenrace is onderweg! Go arriba!
N,327905717912735745,"#batavierenrace gestart, ik mocht schieten: een hele eer! Prachtige actie voor #kwf http://t.co/qqC6KHKJU0"
N,327906575782141952,"We zijn begonnen, start van de 41e #Batavierenrace. http://t.co/sd9ih2oRC6"
N,327907998049644544,RT @UTNieuws: http://t.co/lkqg07sgfy De sintelbaan ligt er nu nog wat triest bij. Hopelijk morgen beter weer bij de finish van de @batavier
N,327908100927520769,"RT @katjahunfeld: Tjonge, wat 'n indrukwekkende commandocentrale op vloer 5 #Vrijhof voor de #batavierenrace. Het lijkt wel of er een inhul"
N,327908309589958659,"RT @Jvreeman: We zijn begonnen, start van de 41e #Batavierenrace. http://t.co/sd9ih2oRC6"
N,327908449998471168,Succes aan alle lopers #Batavierenrace
N,327908546803019776,RTV Oost: Batavierenrace Enschede van start http://t.co/FOM3mhbbZy
N,327908549193768961,Batavierenrace Enschede van start: De 41e editie van de Batavierenrace is om middernacht van start gegaan. http://t.co/XP6evgHzni
N,327908751837388801,Batavierenrace Enschede van start http://t.co/p32xuluqoR #nieuwsoverijssel #overijssel #nieuws
N,327908803905458176,Batavierenrace Enschede van start: De 41e editie van de Batavierenrace is om middernacht van start gegaan. http://t.co/OEzzNrpJ81
N,327908806111657984,Batavierenrace Enschede van start: De 41e editie van de Batavierenrace is om middernacht van start gegaan. http://t.co/LQU1POJsWZ
N,327909018116976640,"Nayade reprisent, eerste Batavierenrace gaat zo beginnen. 10km voor de boeg (@ Radboud Universiteit Nijmegen) http://t.co/3LHVd2x7dw"
N,327909537753464832,Vast een mooi evenement RT @rtvoost: Batavierenrace Enschede van start - http://t.co/cOkY3R44oA
N,327909693144055808,RT @rtvoost: Batavierenrace Enschede van start - http://t.co/4r3MlGNYJ2
N,327909752808013824,Batavierenrace Enschede van start http://t.co/aaVO3vJCSG #NieuwsOverijssel #Twente
N,327909940209520643,Ik zou een moord doen voor ff een Bata update @GSTV_Tritanium #Bata2013
N,327910309811613696,Batavierenrace #Enschede van start: De 41e editie van de Batavierenrace is om middernacht van start gegaan. http://t.co/djhBVxtOfO #Enschede
N,327910918379954176,"Rond half 4 start ik met mijn 8,1km bij de Batavierenrace(vannacht)."
N,327911034864156672,Nieuw artikel: Batavierenrace onderweg http://t.co/5ZehGpbGun
N,327911114845323264,Batavierenrace #Enschede van start http://t.co/wIcFnbytC4
N,327911595575476225,Over een uur gaan onze 25 #Arnhemse helden de #Bata13 lopen! Daar zijn wij HEEEEEEEL erg trots op! http://t.co/xH5vWSrqbu
N,327911751716839426,Foto's van de start (0.00 uur) en massale warming up van de #Batavierenrace op http://t.co/m3LxL0dIb3 #bata2013
N,327912384511504385,http://t.co/hWtG2lXWWl en ook de tweede startgroep is inmiddels onderweg naar Enschede @batavierenrace.  Wij nemen nog en biertje.
N,327912507404603392,"Ik ga zo slapen, maar @Loekie94 mijn nichtje loopt zo meteen nog heel stoer een aantal kilometers van de #batavierenrace . Go girl!!!"
N,327912519454822402,We zijn los! #Batavierenrace
N,327912888356446209,Batavierenrace Enschede van start: De 41e editie van de Batavierenrace is om middernacht v... http://t.co/G8khtA3fUL #nieuws #Overijssel
N,327913600557670400,Regio nieuws: Batavierenrace Enschede van start http://t.co/mzoP7UEJBZ #hengelo #twente
N,327913828052529152,Batavierenrace Enschede van start http://t.co/hOCcNGPYgV #salland #nieuws
N,327913829944152065,Regio Nieuws Batavierenrace Enschede van start http://t.co/RzFlTmxZGO #rtvoost #deventer
N,327914013826617344,OVERIJSSEL:  Batavierenrace Enschede van start http://t.co/9Becy9Zjg6
N,327914078297260032,Lekker slapen nu. Morgen verslag doen bata. @Jvreeman en @gijsvofoto zijn al vol aan de bak in Nijmegen #bata2013
N,327914206789775362,RT @Jvreeman: Foto's van de start (0.00 uur) en massale warming up van de #Batavierenrace op http://t.co/m3LxL0dIb3 #bata2013
N,327915531841724416,DJ Vincent kwam er niet bovenuit. Gelukkig voor hem stopte wij bij het startsein #batavierenrace #outraveznijmegen http://t.co/2MGll66SzM
N,327916329145344000,Batavierenrace Enschede van start: De 41e editie van de Batavierenrace is om middernacht van start gegaan. http://t.co/uFmDHrA3Y1
N,327916393112678402,lekker aan het volgen https://t.co/Fm68gjVo0r
N,327916934760902656,"De gekte ontvlucht naar wisselpunt 2, om 2 uur is het tijd om te schijnen! #batavierenrace @svtkag"
N,327919886900789249,En alweer wakker. Straks aan het werk vandaag hele dag rijden voor de #Batavierenrace
N,327920316250734593,RT @rtvoost: Batavierenrace Enschede van start - http://t.co/4r3MlGNYJ2
N,327920780467912705,"Klaar voor de Batavierenrace! Over een paar uur mag ik aan de bak! De weersomstandigheden zijn prima. 7, 3 km"
N,327927002411708417,#twente #taxi Batavierenrace Enschede van start - De 41e editie van de Batavierenrace is om middernacht van start ... http://t.co/NRPjg0S3YD
N,327930006183505921,"En we zijn weg! De Antilopen gaan de lange, donkere, Duitse nacht in #Batavierenrace"
N,327931759373217793,Alle lopers veel plezier en succes! #batavierenrace
N,327932215776378881,Voor alle lopers: veel plezier en succes! #batavierenrace
N,327940766074802177,"Can't sleep in a gym in a sleeping bag, without pillow and with snoring people!!! @Batavierenrace http://t.co/CjtEw7C1jW"
N,327940963169341441,"RT @BGrondelle: Can't sleep in a gym in a sleeping bag, without pillow and with snoring people!!! @Batavierenrace http://t.co/CjtEw7C1jW"
N,327942062286712832,Hmm... een scherm met hekstek #vestingbar? Wat leuk! #MFASHoogh #batavierenrace
N,327945623234048000,Batavierenrace Enschede van start - De 41e editie van de Batavierenrace is om middernacht van start gegaan. http://t.co/5QBcAdPnhD
N,327946418390171649,En zo mijmerden we nog over de goede ouwe tijd dat Van Dik Hout optrad @RU_Refter met @avanlooijengoed en @roger_vos tijdens @Batavierenrace
N,327946568948908032,"Het is bijna zo ver!! Sportkleding aan en naar @SV_Synergy, klaar voor de @Batavierenrace! #bata"
N,327947096718196738,Vanmiddag tentamen gehad en zojuist heerlijk etappe van de #Batavierenrace geknald! #bata
N,327948113476214784,"Na 5,5 uurtjes slaap helemaal klaar voor de Batavierenrace :D #bata #lekkervroeg"
N,327950069099810816,Nachtje doortrekken en zo bus in voor de #batavierenrace Hopen op mooi weer ! Komt goed
N,327950512043470849,"RT @jckaasjager: Het is bijna zo ver!! Sportkleding aan en naar @SV_Synergy, klaar voor de @Batavierenrace! #bata"
N,327954215886532608,De nachtploeg is goed bezig!! Ochtendploeg uit de warme slaapzakken en op naar ulft! #batavierenrace #Buitengewoonnoordoostpolder
Y,327957447966859264,Just completed a 9.51 km run - heeft bij de batavierenrace de nachtetappe gelopen door een koud en d ... http://t.co/oKRlFUenkA #RunKeeper
N,327957497036029952,Half vier... Halverwege de #EHBO #nachtdienst #batavierenrace. Tijd voor het volgende kopje koffie...
Y,327964155107766274,Tussenstand: #avphoenix 8e/368 in algemeen klassement na 3 etappes! #batavierenrace hulde voor Ruud die 3e werd in etappe
N,327965982146576385,Lekkeeeerre gelopen dalijk de tijd ff checke #bata2013
N,327966967518597120,4 uur 's nachts en we zitten in de bus voor batavierenrace 2013. Let's go!
N,327975984924069888,"Een ongetrainde loper die tijdens de #batavierenrace 10km loopt, loopt meters om voor mijn telefoon die ik kwijt ben af te geven. #wauw #top"
N,327977067817881600,"Een loper die zich tijdens de #batavierenrace kapot loopt, loopt om zodat hij mijn telefoon (die ik kwijt ben...)af kan geven. #wauw #top"
Y,327977861640245248,Wakker. Even snel n check stand van zaken #Batavierenrace. Wageningen aan kop.UT niet in top 3.
N,327979496395386880,Met de spelersbus van Heracles naar de herstart van de ochtendploeg #Batavierenrace
N,327981470109011968,De W van wakker rondjes lopen! #batavierenrace
N,327981804000800769,Straks het spits afbijten met 10k rennen in de ochtendploeg #zinin #Batavierenrace
N,327983057816670208,"Batavierenrace, heerlijk evenement en heerlijke etappe gelopen in de nacht. #BATA13"
N,327986440673849344,@Batavierenrace @Aeolusrun @Appeltaart200 lekker warmgedraaid. Het gas gaat nu open! #schaftlokaal
N,327989373213757442,Op zaterdag om 5.00 uur uit bed. Vandaag verslaat @UTNieuws de Batavierenrace.
N,327992671736053762,"Just completed a 4.52 km run - Batavierenrace, ging lekker! http://t.co/aEmSQJ1Nnw #RunKeeper"
N,327995066117390337,Wat leuk! @michielpunter: Met de spelersbus van #Heracles naar de herstart van de ochtendploeg #Batavierenrace
N,327995121473814530,"Wopwop! Jammer van die karaokeavond bij mn buurman en die wekker om kwart over 2, maar: Kommaardoor met mijn shift!! :-D #batavierenrace"
N,327995301573050368,RT @Jvreeman: Foto's van de start (0.00 uur) en massale warming up van de #Batavierenrace op http://t.co/m3LxL0dIb3 #bata2013
N,327998627958116352,#nieuws Batavierenrace Enschede van start http://t.co/lJTgjvmS30 #enschede
N,328000323778138113,Batavierenrace herstart (@ DRU Cultuurfabriek en Schaftlokaal - @drucultuur w/ 4 others) http://t.co/PX32ohiYQG
N,328000580150767617,@FemkeAkkerman Tebodin ook vertegenwoordigd op de #batavierenrace! Op de arm van het @ASVTaste team. http://t.co/NxtDsx01Ge
N,328001860847947777,Batavierenrace Enschede van start: De 41e editie van de Batavierenrace is om middernacht van start gegaan. Lee... http://t.co/Vk3Bn6sYyk
N,328002342572138496,Wakker en beseffende dat vandaag waarschijnlijk een drukke dag wordt op het werk #batavierenrace
N,328003637555105793,@RunnersworldGr Team RUG/Hanze Runnersworld Groningen is klaar voor de ochtendshift! #Batavierenrace http://t.co/oi9tgaw71O
N,328004974875389952,Tot dusver de shift van de ochtendploeg in de #Batavierenrace. 's Nachts een wedstrijd hardlopen is een bijzondere ervaring!
N,328008425915158528,Onze razende reporter Frans interviewt de materiaalman in Ulft bij de #batavierenrace voor #WP26 http://t.co/89Ysla5lHa
N,328009203052593152,#batavierenrace vandaag volgen met de #NSG. Team is goed bezig. 't is prachtige estafette (leuke herinneringen aan). http://t.co/k5aNksGOOA
N,328009507789737984,Zo. Weer licht bij de batavierenrace. Ga zo naar het volgende punt. Lang geleden dat ik het licht heb zien worden. Nog twaalf uur dan bedje
N,328012020265930752,"Onderweg naar station Eindhoven, om straks van Nettelhorst naar Noordijk te rennen tijdens #Bata2013 !"
N,328012348889640961,En we gaan weer door! Ochtendploeg is gestart met Maarten. Succes! #avphoenix #batavierenrace http://t.co/cvi60YlZI6
Y,328013703163301888,"#batavierenrace Nijmegen slaat gaatje, UT-team vijfde na negen etappes http://t.co/HCZExwEMtp"
Y,328013966330695682,"RT @UTNieuws: #batavierenrace Nijmegen slaat gaatje, UT-team vijfde na negen etappes http://t.co/HCZExwEMtp"
N,328016323345006592,Vandaag verslag doen van de #batavierenrace voor @UTNieuws. Straks vanuit #groenejager in Barchem.
N,328017485670539264,@Batavierenrace het wc papier is op bij wp9
N,328020123136970753,"Zo, #nachtdienst #EHBO #batavierenrace zit er op. Nu een paar uur slapen en dan door naar de volgende dienst..."
N,328021651327430656,@JozienWijkhuijs @erikvanrein @MickeySteijaert ZIJN JULLIE AAN HET WINNEN? #ANS #BATAVIERENRACE
N,328023709111693312,"Maarten derde in zijn etappe, #avphoenix nu achtste bij de #batavierenrace! Middagploeg vertrekt binnen half uur naar Enschede."
N,328023827810504704,@Piebe we gaan het proberen. Vandaag dubbelrol: veilig binnenhalen #Batavierenrace @bataradio en begeleiding #koninklijk #gezelschap
N,328026705732190211,In de bus naar #Enschede na een nacht doorhalen om met de Batavierenrace mee te lopen. Vanavond maar een biertje met @sogink ! #Bata13 #moe
N,328027656652193793,RT @ROFNijmegen: En de #batavierenrace #nijmegen #enschede gaat van start met 350 teams in de strijd tegen kanker #kwf #bata4life ! http://
N,328028580074377216,Op naar de campus om vervolgens naar Barchum te gaan voor de herstart van de #Batavierenrace
N,328028722689093633,Terwijl de huisgenoten binnen strompelen zit ik te ontbijten om vanmiddag te gaan lopen. #batavierenrace
Y,328029456457408512,"RT @UTNieuws: #batavierenrace Nijmegen slaat gaatje, UT-team vijfde na negen etappes http://t.co/HCZExwEMtp"
Y,328029808036544512,Onze PvdA-benjamin ko na Batavierenrace http://t.co/VRwWuLqez3
N,328030376545103872,Zo naar de UT voor de Batavierenrace. Voor het eerst dat ik meedoe.
N,328032107203031041,Hun hardloop enthousiasme hadden we 70 renners bij de VriendenVanEline voor de rolstoelbus. Kijk ook eens op http://t.co/VO9YCtZG2F 2/2
N,328033471249412096,gehoord: @vheijmer loopt zich al warm voor zijn etappe van vanmiddag. #batavierenrace http://t.co/D00cakhl1h
Y,328034231865462785,Go Team Aeolus!! @Batavierenrace Straks @Arnemulder892 's tussenstand volgen. Neem die beker mee naar huis @Aeolusrun
N,328034658803666945,Zie dat de #batavierenrace dit weekend is. Dat brengt hele mooie herinneringen boven aan mijn studententijd. Zo'n gaaf evenement!
N,328036916949819392,Helaas geen radio Enschede met @JanBruins en @biancaleusink ivm #Batavierenrace. Jan en Tineke veel plezier in Friesland!
N,328042386712305664,"@MaaikePlatvoet @sandrapool1 voorlopig nog stil en koud hier, finish wordt net opgebouwd. #batavierenrace #barchem"
N,328042567453261824,"#batavierenrace, lui koop een kaart, of beter een Tom Tom !"
N,328043512664834048,Water voor deelnemers #batavierenrace bij wisselpunt #Varsseveld http://t.co/pXHCVZTONX
